,title,description,genre,reated_genre,year,thumbnail,url
760,Law & Order: Organized Crime,"
    Elliot Stabler returns to the NYPD to battle organized crime after a devastating personal loss.",mystery,"
Crime Drama Mystery            ",(2021– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt12677870/
761,Resident Alien,"
    A crash-landed alien named Harry who takes on the identity of a small-town Colorado doctor and slowly begins to wrestle with the moral dilemma of his secret mission on Earth.",mystery,"
Comedy Drama Mystery            ",(2021– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt8690918/
762,Harry Potter and the Half-Blood Prince,"
    As Harry Potter begins his sixth year at Hogwarts, he discovers an old book marked as ""the property of the Half-Blood Prince"" and begins to learn more about Lord Voldemort's dark past.",mystery,"
Action Adventure Family            ",(2009),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0417741/
763,Supernatural,"
    Two brothers follow their father's footsteps as hunters, fighting evil supernatural beings of many kinds, including monsters, demons and gods that roam the earth.",mystery,"
Drama Fantasy Horror            ",(2005–2020),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0460681/
764,NCIS: Naval Criminal Investigative Service,"
    The cases of the Naval Criminal Investigative Service's Washington, D.C. Major Case Response Team, led by Special Agent Leroy Jethro Gibbs.",mystery,"
Action Crime Drama            ",(2003– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0364845/
765,The Flight Attendant,"
    A reckless flight attendant with an alcoholism problem wakes up in the wrong hotel, in the wrong bed, with a dead man - and no idea what happened. Unable to piece the night together, she begins to wonder if she could be the killer.",mystery,"
Comedy Drama Mystery            ",(2020– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt7569576/
766,Unforgotten,"
    London detectives investigate crimes from the past, unravelling secrets left buried for years.",mystery,"
Crime Drama Mystery            ",(2015– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt4192812/
767,Midsomer Murders,"
    A veteran Detective Chief Inspector and his young Sergeant investigate murders around the regional community of Midsomer County.",mystery,"
Crime Drama Mystery            ",(1997– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0118401/
768,The Witcher,"
    Geralt of Rivia, a solitary monster hunter, struggles to find his place in a world where people often prove more wicked than beasts.",mystery,"
Action Adventure Fantasy            ",(2019– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt5180504/
769,Riverdale,"
    While navigating the troubled waters of romance, school and family, Archie and his gang become entangled in dark Riverdale mysteries.",mystery,"
Crime Drama Mystery            ",(2017– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt5420376/
770,Behind Her Eyes,"
    It follows Louise, a single mom with a son and a part-time job in a psychiatrist's office. She begins an affair with her boss and strikes up an unlikely friendship with his wife.",mystery,"
Drama Mystery Thriller            ",(2021),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt9698442/
771,Lost,"
    The survivors of a plane crash are forced to work together in order to survive on a seemingly deserted tropical island.",mystery,"
Adventure Drama Fantasy            ",(2004–2010),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0411008/
772,The Sinner,"
    Anthology series that examines how and why ordinary people commit brutal crimes.",mystery,"
Crime Drama Mystery            ",(2017– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt6048596/
773,Bones,"
    Forensic anthropologist Dr. Temperance ""Bones"" Brennan and cocky F.B.I. Special Agent Seeley Booth build a team to investigate murders. Quite often, there isn't more to examine than rotten flesh or mere bones.",mystery,"
Comedy Crime Drama            ",(2005–2017),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0460627/
774,Manifest,"
    After being presumed dead, passengers onboard Flight 828 return and discover the world has aged five years. As they reintegrate into society, they begin to experience guiding voices and visions, and soon a deeper mystery unfolds.",mystery,"
Drama Mystery Sci-Fi            ",(2018– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt8421350/
775,The Vampire Diaries,"
    The lives, loves, dangers and disasters in the town, Mystic Falls, Virginia. Creatures of unspeakable horror lurk beneath this town as a teenage girl is suddenly torn between two vampire brothers.",mystery,"
Drama Fantasy Horror            ",(2009–2017),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1405406/
776,Westworld,"
    Set at the intersection of the near future and the reimagined past, explore a world in which every human appetite can be indulged without consequence.",mystery,"
Drama Mystery Sci-Fi            ",(2016– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0475784/
777,Homeland,"
    A bipolar CIA operative becomes convinced a prisoner of war has been turned by al-Qaeda and is planning to carry out a terrorist attack on American soil.",mystery,"
Crime Drama Mystery            ",(2011–2020),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1796960/
778,Doctor Who,"
    The further adventures in time and space of the alien adventurer known as the Doctor and their companions from planet Earth.",mystery,"
Adventure Drama Family            ",(2005– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0436992/
779,The Expanse,"
    In the 24th century, a disparate band of antiheroes unravel a vast conspiracy that threatens the Solar System's fragile state of cold war.",mystery,"
Drama Mystery Sci-Fi            ",(2015– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt3230854/
780,The X Files,"
    Two F.B.I. Agents, Fox Mulder the believer and Dana Scully the skeptic, investigate the strange and unexplained, while hidden forces work to impede their efforts.",mystery,"
Crime Drama Mystery            ",(1993–2018),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0106179/
781,Dexter,"
    By day, mild-mannered Dexter is a blood-spatter analyst for the Miami police. But at night, he is a serial killer who only targets other murderers.",mystery,"
Crime Drama Mystery            ",(2006–2021),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0773262/
782,The 100,"
    Set ninety-seven years after a nuclear war has destroyed civilization, when a spaceship housing humanity's lone survivors sends one hundred juvenile delinquents back to Earth, in hopes of possibly re-populating the planet.",mystery,"
Drama Mystery Sci-Fi            ",(2014–2020),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt2661044/
783,The Dry,"
    Aaron Falk returns to his drought-stricken hometown to attend a tragic funeral. But his return opens a decades-old wound - the unsolved death of a teenage girl.",mystery,"
Crime Drama Mystery            ",(2020),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt5144174/
784,Spiral: From the Book of Saw,"
    A criminal mastermind unleashes a twisted form of justice in Spiral, the terrifying new chapter from the book of Saw.",mystery,"
Crime Horror Mystery            ",(2021),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt10342730/
785,Knives Out,"
    A detective investigates the death of a patriarch of an eccentric, combative family.",mystery,"
Comedy Crime Drama            ",(2019),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt8946378/
786,House M.D.,"
    An antisocial maverick doctor who specializes in diagnostic medicine does whatever it takes to solve puzzling cases that come his way using his crack team of doctors and his wits.",mystery,"
Drama Mystery            ",(2004–2012),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0412142/
